,width,height,weight_in_kg
112,60.2912952830666,127.679930531871,464132.343345566
113,59.9156573862419,143.808377026784,517266.050232244
114,36.7780184017038,135.301050175189,183019.607228823
115,62.3533254625236,134.79246639958,524074.233421472
116,59.746994842444,136.077430044974,486767.749753891
117,124.037820006896,122.901027994224,1890888.58528823
118,42.7576753762056,126.34765910697,231001.513116367
119,72.7451243711721,115.252905685023,609912.56079122
120,40.1274986536742,114.394385695458,184207.857101058
121,40.5912851712641,131.859305973231,217267.789733348
122,72.4940477239401,116.771414488089,613687.726141295
123,50.0672173023192,128.409278507659,322896.813582987
124,69.9635477139058,113.425754552371,555217.950655945
125,61.4348223714837,141.607538159272,535470.834018463
126,57.7265678710101,134.928637439449,449641.251451407
127,30.4935569083822,121.171469437247,112682.826728597
128,45.5050409928003,133.812232132087,277095.210799002
129,73.5903288223588,138.615778716923,750688.091125803
130,81.3524118884707,113.565788546691,752612.090700453
131,60.1424529289305,128.181542542614,463657.034348495
132,70.001257681307,128.853914154728,632415.959575027
133,92.4577928675993,134.093914413206,1147305.68620822
134,98.7971148595238,122.724820840225,1197910.52192139
135,48.0577246318836,136.753665862013,315849.071919057
136,67.6536087949965,127.322772879933,582768.200479809
137,94.029968018394,124.212036535681,1099245.71781627
138,60.605408388674,116.382916525062,427485.819561869
139,68.9506103012201,105.42241961399,501204.387049439
140,68.2778540352582,125.329006183763,584275.944470996
141,52.2464196418714,147.849998051367,403593.359204689
142,61.1063199023052,136.693606293103,510422.678875422
143,69.4111024182352,121.463280460269,585208.276183203
144,61.7226230188415,132.757723409841,506774.154989826
145,92.2677204673641,111.351365411154,948981.366172248
146,60.3801431669204,137.646116038497,501835.04025985
147,61.3366193479854,125.06772171861,470538.151346867
148,83.9372515310421,117.991021405743,831311.662524017
149,48.8726317365818,116.069841144463,277248.494667036
150,69.1860304969757,145.904848777027,698413.662563888
151,38.9691035530482,126.311585181771,191827.092195065
152,93.3433909847136,129.757802692001,1130588.58531777
153,64.5270859725184,117.720625459672,490168.556351512
154,60.6430935065549,127.209862689061,467834.103155462
155,45.2349534402757,142.895795929333,292403.951936925
156,69.8447593244535,118.682159593036,578977.555778854
157,53.9943564409668,128.113820395979,373513.035297921
158,59.3301534009913,148.442031194235,522535.75903889
159,95.7535049116918,124.300636189311,1139690.36082827
160,66.4894825951575,145.659364717963,643949.152058436
161,48.5643523169865,127.667962714677,302116.024396003
162,73.2641376493476,123.214341355704,661379.528674701
163,62.745231687441,131.198334784009,516534.166207509
164,81.8002709597468,128.21884608956,857958.118655282
165,98.6484385546198,135.01784783185,1313937.30658149
166,50.1461497778101,130.187145976186,327384.094146003
167,79.0930059516056,117.75079422057,736623.636700523
168,71.6979611735698,120.943294414124,622729.73541533
169,87.9113116452909,126.982159095505,981378.272881581
170,65.4044372210747,123.274055357135,527343.452893722
171,86.7323813692123,118.059555803094,888114.003585799
172,35.0988827732661,133.283740057221,164203.780484773
173,103.789178426267,131.116590266247,1412423.11871293
174,87.2955595703716,129.093303818368,983768.363635416
175,66.984480222285,145.031378254919,650754.454785653
176,41.0198573972166,133.696170775781,224969.521917087
177,82.8601740008396,142.249161906887,976665.369765198
178,79.6638772762954,120.389999393463,764043.872709845
179,69.8728874715722,112.874124977718,552088.664472442
180,73.0291178572485,125.715387672699,670483.413266032
181,58.3178205930039,133.281314938616,453296.733018081
182,77.3761346526048,147.391307422233,883450.886411255
183,75.8930867943903,129.290874975046,744695.364266956
184,64.4148125331485,131.876125452437,547200.382847366
185,43.2752669021369,114.058890288203,213613.460580351
186,84.0149763688007,146.601738215285,1034802.78062576
187,81.0839324454807,105.263313423163,692075.262563536
188,53.2738681439717,131.698080655085,373781.770283908
189,38.1082367598751,116.716457803814,170510.998169941
190,74.0991716117527,143.638842824733,788684.372925532
191,63.0982404405422,133.398857706413,531123.834879932
192,75.0522340672891,131.957390310252,743304.65566106
193,44.1199506903089,134.847350602635,262498.439338389
194,50.8165911123927,130.397331076664,337738.689426424
195,91.715497073598,122.633968862833,1032575.19661819
196,78.0754980943143,145.707772728527,888211.755597674
197,81.729750734386,143.237365249809,956798.64559453
198,106.304568923079,138.727444962663,1568722.55803915
199,72.5764285720477,134.034018085693,707012.222524217
200,30.0185847546302,142.095042887207,128053.47733493
201,76.6755439486714,128.06586480407,753926.228050317
202,93.4265025471759,110.921114775427,969184.96820641
203,111.190784845986,125.014514087253,1546614.21436412
204,42.4627680351896,120.439132713053,217172.706522161
205,46.9828886874579,133.128104021712,293874.159324047
206,55.8835721047976,116.231739909914,362998.177536073
207,48.9188843584562,134.622752615758,322169.540587914
208,57.0851255371502,134.561917161742,439507.888921604
209,66.2924406464699,141.210457367738,620586.390764073
210,45.9755589852003,142.383653017052,300974.739838768
211,110.739443339663,121.935311778011,1496330.42007664
212,72.1554948977109,147.224078433794,766519.572605454
213,68.3178379898884,132.32456691923,618611.13513318
214,79.9123928320919,122.635348757895,783157.28656178
215,70.7483037223593,115.824044040981,579745.982063859
216,67.3582392608818,150.891839631934,684625.56254839
217,99.5357484710419,137.895520067855,1366192.59747132
218,65.6593957981579,142.98132057515,616424.525503392
219,44.3279559181555,124.17895681942,244017.376439536
220,77.713357808868,138.386233948597,835776.624894562
221,62.9697425294182,112.738528784658,448039.099156946
222,59.5640781328746,121.752028802832,431971.545599073
223,48.6373759862566,125.896172931041,298829.051080158
224,78.5673180653339,95.4664330764242,589306.086544604
225,66.5196353114601,118.965514788719,526413.633040429
226,80.3133545729606,136.150923728625,878216.281024836
227,65.3126944538816,115.77514684931,493877.62303119
228,56.8299314835646,125.893522045472,406598.538896067
229,95.0047320815743,128.389610128703,1158840.09787122
230,64.5647256977721,121.195740268793,505227.197292219
231,88.9590399175039,129.569680966236,1026387.42645929
232,45.9683513978212,133.389761339463,281874.764343382
233,60.67767807249,121.558316702474,447560.420450597
234,64.6129720969364,122.562477277497,512688.456995516
235,62.1806918373828,134.129541912409,519612.659956913
236,96.9741402398343,116.073054437429,1091558.66277939
237,69.5447059740318,146.531383286777,708705.261463257
238,74.884517022069,145.224356163043,815382.27073326
239,51.1525658427215,132.858077990602,347643.552478972
240,55.4156544698085,130.19931630926,400836.974391758
241,89.961378171097,115.470639236328,935519.391002156
242,95.1696332919112,106.748303280281,966857.38212698
243,94.9772737762019,148.159753525269,1337511.80332126
244,42.3872590094934,111.529579424845,200393.024031095
245,110.999213872728,150.204409615168,1850653.62282303
246,90.3374565959908,133.751543370309,1092538.85767943
247,69.4656507172348,121.759110469672,587554.077877387
248,84.0721555759652,131.042393409513,926234.20954031
249,50.5722954169627,115.398247529083,295148.976431133
250,48.0768751688229,128.974860917901,298120.190893212
251,70.9810090187519,138.282055990751,696717.410100535
252,46.0300828688444,128.257546816248,272758.564519741
253,73.800379971195,137.540125717165,749121.777572226
254,95.9541179920933,125.586964890861,1157312.2166423
255,49.322525540705,134.240401977948,326577.483878989
256,55.2311849157387,134.008169929903,408799.923499722
257,70.9312787890173,133.181235406033,670078.150560262
258,49.6480776034779,110.40419444083,272147.94064663
259,62.3343208022744,139.807477804426,543242.253474216
260,87.455108233428,130.961140921323,1002650.88340892
261,89.3909002794023,142.147071599907,1135870.49446261
262,77.6769333005419,131.540084963957,793685.056366336
263,32.9688867386507,142.0393245642,154399.763211622
264,68.9200652634767,135.291767287048,642643.118539509
265,91.2954642867657,151.7219556864,1264590.86339854
266,86.2639007482321,137.569330161535,1023725.80048945
267,66.1836705179144,135.71763962242,594488.947137092
268,43.9985961712741,136.401495369879,264067.32245109
269,71.2193327760223,138.661854561258,703329.022916475
270,81.4750339496716,136.743284385343,908736.882325668
271,70.916071594502,129.199751927286,650767.866469349
272,73.1482508035175,141.744697175403,759437.864272494
273,78.6313074573754,125.478050371746,775826.089024532
274,62.0690052789958,145.355801979356,560002.959209275
275,96.199564515031,144.093324979372,1334501.19430196
276,79.4078679974789,135.501292247002,855427.052620306
277,45.146594588508,142.19458705837,289832.831309352
278,97.6315091277107,136.119339878154,1298487.01923481
279,94.0891787401965,124.261023139598,1101062.37528803
280,86.4814792736376,130.282770332704,975400.822170439
281,36.7474119562881,137.811891232797,186108.350349585
282,58.6138731278904,107.889211775649,371671.60858166
283,82.7102763457905,116.789708140546,799966.809725598
284,70.8744401515572,122.704379020198,616375.942679873
285,76.9602460732261,145.256130159995,861345.516712322
286,119.191870977408,119.719072822333,1700824.45295066
287,53.6323935120066,123.386688136344,355924.047692309
288,32.2640022985827,117.821327456358,123657.113889659
289,75.4739054486083,110.038492198064,627823.076606862
290,56.2480631751318,142.39769196032,450534.388200621
291,78.9208210592373,134.98176187502,840742.030021037
292,53.7523055241881,134.370548674826,388249.625280057
293,114.241109606703,131.891333365088,1722328.79211961
294,67.5258805684514,131.152641751591,598033.07313115
295,60.453289879399,137.068746823465,500941.255626988
296,66.6747701702678,120.024632925636,533580.606284721
297,87.2512676725286,116.13295810211,884104.38114317
298,71.9468097040564,130.891247770147,678549.26432455
299,37.4876652157742,130.045388807991,182764.566194702
300,69.9075846434708,124.150370227069,606740.333497476
301,85.2048433532411,132.019776248066,958455.287752334
302,70.7798182574513,131.348683832461,658039.228583123
303,84.7014428322888,114.011593320994,817967.459518443
304,67.0705474600226,135.499921981582,609550.663263135
305,68.8422532923744,127.405864694168,603820.58728284
306,79.6473893220906,119.319482847301,757938.987215444
307,89.8588727355147,128.155127092562,1035814.33383536
308,45.0720900393592,124.313169930357,252550.296194747
309,69.3302495030878,132.591853843268,637335.638840077
310,68.5807563750001,129.278948797063,608049.395835092
311,54.821586925381,130.451798669945,393070.764959967
312,49.3128127812169,124.88069059497,304690.485554583
313,57.3853609205836,132.609305510041,436703.168097791
314,81.7361544002599,134.532775844962,898796.40985592
315,61.673546876327,123.553757648504,469962.620326613
316,54.3022438098936,106.869989083971,316140.440037367
317,73.2683263897219,128.509703726539,689882.007576264
318,45.265715297813,135.835704942815,278335.66716259
319,90.9174755247334,153.969199402291,1272718.35482199
320,60.3080916756258,139.391868727141,507986.817341977
321,73.7825762336133,110.360026809339,600795.900976292
322,71.0201266314995,145.013789550297,731439.751463993
323,69.9951866222712,153.417120120741,751651.133641258
324,106.187640848857,145.073063539776,1635825.34555951
325,53.4934408578011,134.7935698775,385728.888631368
326,92.9094090445597,119.290633086509,1030744.99976825
327,70.6314637510649,123.615185845658,616702.126878782
328,53.2958838938656,127.18151285095,361261.826334301
329,68.6247270196697,139.511594546962,657018.70131038
330,84.9354337402493,122.431503018957,884234.142806544
331,61.4896253121079,124.288313568907,469939.625373366
332,54.5583552961309,120.837065928657,359693.972420976
333,73.0552821349579,124.626216722483,665150.267355497
334,89.771936903576,119.06413647094,959547.013889565
335,68.5308333065565,149.457070555428,701930.961465478
336,42.2594689288052,127.132501987499,227050.557132071
337,43.8664819124927,130.527449644273,251179.393798706
338,54.6320934984412,127.14463432151,380493.574604146
339,59.4578374925108,147.608652336934,522839.876231742
340,69.5714586991675,141.899900485942,686830.823498801
341,83.4099614199256,122.351475545605,851237.965293839
342,61.3076592285519,147.976623168371,556199.458009893
343,47.7224043337431,126.835272946449,288868.975685785
344,82.14211989757,146.065159126624,985558.46088917
345,75.5091393747918,127.308482287936,725875.89525714
346,93.1469413882947,123.737171963875,1074597.9989299
347,36.3503828104349,130.504652869703,173451.304159753
348,71.7463817778975,121.31950808354,625507.928120559
349,97.0672378788534,136.184220099287,1284143.94815882
350,84.4834760136674,127.739764685924,911748.882100331
351,53.3489434847158,128.918490250189,366926.822547134
352,84.6505697353683,127.8362676296,916049.296211522
353,52.5614626000557,147.881441924693,408562.124608373
354,60.9320497754041,143.240791157987,532822.108965284
355,93.7506855725815,130.628645727938,1148130.21877534
356,64.1970937641984,139.990539418432,576947.044730177
357,86.5709228993087,136.540755173306,1024319.88011571
358,64.1754458244166,136.005164438837,561146.343445176
359,38.4727519050419,108.800140109079,161051.702577209
360,53.0236860610216,144.650014103951,406694.901669548
361,48.2296027608561,126.374044342951,293969.351120687
362,60.3141885776565,139.325592059216,506849.23812117
363,63.2737758198085,148.292314533363,593709.136157569
364,66.9328421867671,124.469781786005,558635.223081736
365,65.1350554285031,114.717891408334,486710.496758362
366,107.844040832002,147.574296768951,1717348.83168119
367,42.2800332542916,138.738912820512,249021.109912049
368,61.7035139858444,118.225485274522,450131.615062918
369,76.9816305621366,125.19227806955,741921.473991089
370,102.568845316308,121.217649248635,1275263.5638691
371,71.7704379142723,125.778269588111,648893.031413774
372,94.7830141680113,140.409199782406,1261421.11169736
373,37.1088892849259,145.609257708296,201523.698669968
374,98.9271305075696,137.326740113292,1343968.49002627
375,56.1887965666963,109.982568928658,348245.28262255
376,64.471378290923,120.604364439737,501308.32307904
377,47.8116248020113,129.574260817247,297211.492381876
378,72.677386328589,122.819628059481,648745.019956658
379,105.706781034631,118.021405331629,1318771.08495682
380,118.443267105032,134.245956129346,1884320.30466535
381,48.4634219576318,133.318050020828,313133.438981956
382,79.718822208062,134.393584129254,854094.324839748
383,97.7704347748858,139.051699035031,1329215.3880566
384,66.0868636543091,145.255883418803,634411.85188397
385,65.6365040458758,121.530421160132,523580.296108412
386,63.9044409090711,132.929725719727,542865.499966513
387,81.9566544822289,143.495799750379,963856.102680368
388,97.9485882163152,127.969536040527,1227740.30045749
389,83.7523952247993,125.106370985191,877565.339451915
390,76.4037602859394,131.38379774881,766967.986297659
391,63.9626014844548,116.745587668683,477642.245831817
392,79.966973711159,120.358574147023,770669.559200251
393,59.0092616416649,129.632196209152,451402.575748709
394,64.4148699272552,131.402161965675,545235.104716531
395,91.9302688622346,127.412921482708,1076799.79107982
396,78.8402617635762,134.467899246038,835835.846887905
397,74.8203258805222,121.625491305173,680879.999685137
398,64.8878468928896,134.001549371518,564215.721189964
399,88.6206580296977,115.871592421622,910023.028410293
400,96.6982517075095,131.390010364659,1228580.01389272
401,52.6145647224912,124.149812156777,343692.542121645
402,71.1097390933021,131.39476183678,664420.084659906
403,10000000000.0,133.543393722339,1.33543393722339e+22
404,58.4328854327821,119.511294661883,409067.630980825
405,50.0252268800799,132.929416556154,332668.948967334
406,69.951344399868,135.759896175679,665309.128847682
407,83.1102376562594,134.822334275674,932271.252146138
408,99.536845579531,147.998567739917,1466318.84956119
409,31.8169442344157,142.306307438628,145069.549694162
410,55.9512105337518,133.355013366422,417482.652564653
411,63.7713956397616,139.476589540695,567232.583301845
412,36.7368593866525,150.276565271723,203823.389984019
413,54.9893311641542,127.208573680148,384668.042348714
414,54.4529648163698,117.784022796816,350254.67946455
415,55.548606002808,124.138867440818,383061.12287992
416,33.7766919829414,123.607577757026,142030.061599684
417,74.2683710057311,150.125482443296,828069.502306246
418,57.3615412749034,141.031085559737,464050.697258652
419,100.409823876643,130.849955839483,1319256.96885784
420,85.9191189883016,120.367100457302,888570.766135523
421,40.929408697344,129.889972026494,218602.968302833
422,71.9679084201168,140.244055395445,726388.784347478
423,58.1245803153369,119.074904621358,403299.794913106
424,87.7656233726903,109.757183363208,846449.641335494
425,71.0614083099733,138.694219561191,700377.895698881
426,58.8595274831069,115.563252320816,400372.573427114
427,78.7679407234544,142.389629863059,884451.414516722
428,73.0521631728484,137.757643204835,736171.864231638
429,66.7076483650087,113.923253495685,507957.059036298
430,110.397812429519,129.043543644485,1573752.14493261
431,59.4122822736548,117.01918044899,414066.610796015
432,60.5842605403191,111.418305163847,408964.825453517
433,39.0812615196495,122.832592977791,187618.207333932
434,69.1894655340965,124.407026983207,596569.049743
435,87.8071261094135,142.100636889933,1095619.34735019
436,31.4277570185843,129.971536362294,128383.153115256
437,64.9986975985396,132.022070140311,557781.694456313
438,46.3669914669336,122.096977414102,262506.660612042
439,98.8387453003381,128.465452660004,1255002.68884655
440,97.1579107775772,127.521259041243,1203766.00236214
441,76.690056946813,127.892507194077,753194.538919656
442,98.5867616080045,133.461238181376,1297164.28038264
443,52.6536429824263,132.217074542371,367568.778983701
444,89.0130344994377,98.6211424882973,781418.045401525
445,58.2997698273353,131.308598987666,446309.641591035
446,76.4191504505126,131.93165852893,770476.577063285
447,64.0120796667018,125.447201336512,514034.732323801
448,64.4291383341386,141.886734313454,588997.715150089
449,80.9223031665906,122.710247424882,803568.26991526
450,43.9235769271026,132.80428842122,257226.109090786
451,64.9817106991508,138.393854308386,584391.933134601
452,73.4201474743582,132.241109805208,712857.609967078
453,61.9306504250498,128.091098678389,492290.970355252
454,72.0931888167145,118.140217305695,615034.543846108
455,63.6223842653198,140.739925664042,570699.685898572
456,102.366878717669,122.476890896923,1283441.64332681
457,84.2837720297723,139.775351259443,993939.066879855
458,129.317307396665,137.496452508192,2299359.56812674
459,54.0984479088158,136.999717059499,400960.221759944
460,86.2873182935983,127.42661566088,948764.14882199
461,111.960616202607,107.151908267545,1343178.23302114
462,76.0196011030514,136.374441192549,788116.481116813
463,48.3384971632154,125.437551697774,293110.92687503
464,49.8735499639343,119.528998929392,297323.070367598
465,69.2917087016478,118.61252969225,570509.939626117
466,96.1824872170683,124.456859158998,1151370.35876728
467,85.0080097329344,126.145759057113,911584.853520184
468,32.7673665522484,139.843589323841,150159.870391959
469,55.9929178226673,132.982188517187,416935.779524098
470,69.8188704941403,124.725219456597,608005.277024245
471,40.8373302551046,131.404343164653,219152.348780351
472,83.8905929298974,139.383596208563,980939.87288028
473,39.2267095037298,123.644819249353,190267.183862522
474,72.8657952808091,142.842744911143,759422.888006311
475,62.1755576174589,124.153583768221,479963.496608077
476,60.1767182877185,127.663464821332,463309.107676111
477,64.327050950959,131.683918166955,545915.566396011
478,76.2958960941569,139.726601590512,813367.68952021
479,77.9265315587798,147.211772386725,893959.233392001
480,65.4879257792808,138.453940008569,593791.458055102
481,31.5009913931888,111.282389069052,110436.971239829
482,41.2154140335604,120.896602544355,205376.989502674
483,40.606844520552,128.783188339872,212363.099888184
484,85.2372689378386,123.738058475315,900013.897702275
485,65.1277003625744,125.202308246853,531070.795888452
486,75.3935321483602,130.661511827556,742713.506191916
487,38.8214495808837,121.055688858093,183454.253275241
488,59.2882398660737,124.470807052392,438537.798587102
489,81.2490394634699,136.411621823186,900518.428620307
490,66.4334775316016,97.6807192841399,431116.073300056
491,67.697280275947,131.357099175277,603009.315586588
492,68.5587705578727,121.056985258486,569015.828559793
493,94.2181961385261,133.24205091482,1182807.39504891
494,57.7020619840059,122.658224034968,408406.078580116
495,83.522529166294,127.006929496421,886011.566678207
496,87.971992110751,136.766817236558,1058458.31905301
497,46.2136419295796,139.53552388387,299015.401449298
498,72.4251769963802,134.754035558808,707849.327941317
499,69.7755662773918,115.200654198441,560878.883747924
500,90.5828143862752,139.19200726314,1142114.14540575
501,88.2954973543923,120.609498136969,941293.474186358
502,69.9508746664087,156.278957447003,764701.506984567
503,72.7201910482745,141.301938098683,747247.256811287
504,55.5969291011375,142.36661187358,440067.594053252
505,66.0375133989757,148.200403764857,647305.741877247
506,49.4158238790345,129.287324257487,315718.679095181
507,50.6608820829477,122.37619479685,314092.742553571
508,45.5837382216181,126.525668349001,262912.769193063
509,86.7241540788967,135.744377519395,1021953.73227291
510,92.2994359699081,137.019721778992,1168307.45662434
511,61.7411029414582,130.316428957958,497770.547266762
512,47.4204520398634,133.877620851469,301061.403165115
513,68.241373364459,140.595691040667,654747.139078255
514,114.838073866252,123.682007800544,1631101.29472543
515,110.82626341501,134.030092576289,1646228.05527189
516,35.6039932655709,111.048566847017,141778.238154318
517,62.8618668775523,132.949974549109,526377.86784604
518,100.665609843246,140.451914853855,1423288.29629894
519,69.2351180677953,136.834365395262,655925.828727596
520,101.948264846529,129.161233390059,1342440.22902836
521,63.3282921338023,137.158049740149,550078.591343383
522,82.0997184783076,147.650203579637,995225.775394238
523,74.484824785005,129.238902568298,717025.435492609
524,134.581389909601,106.313066556759,1925569.01040575
525,88.4090513354504,134.2867203638,1049616.35644991
526,45.8692186156816,137.625551407194,290571.307720671
527,57.9223766167346,134.624906716148,451676.964141945
528,77.4047056924412,146.364386087431,876953.131582023
529,31.9799870664079,124.012431501541,126838.541164774
530,33.9118011007352,131.908646017565,151706.287753329
531,47.5635478728956,146.915001851192,333374.520277642
532,63.0414078688172,122.411979654797,486501.199878884
533,94.7780429726396,122.709080074021,1102290.91776945
534,64.5160487029544,125.548396817984,523583.271793125
535,73.2476143111639,112.751981164943,605947.616490835
536,68.7078618049387,129.505281584782,611373.957514028
537,55.8952580594972,117.594261960456,367407.38977324
538,97.2439453750198,111.888388691771,1058070.17482057
539,48.0697362383337,137.531323275181,317805.683495835
540,65.4313296290622,120.409019421374,515512.558289798
541,63.0434383877946,142.98622430855,568305.678721804
542,80.6425723901347,127.672278374772,830293.333686125
543,102.144691245224,131.639032426832,1373472.49568852
544,80.2762905223319,147.282242588096,949139.316708339
545,97.6474632114606,134.564731618613,1284089.58653231
546,85.2619409709981,125.856757032487,915939.946959774
547,57.5083091073178,125.624972981581,415476.846594017
548,71.6308760085797,130.930936124648,671815.025885779
549,97.5215822272954,130.584923443333,1241931.64184461
550,38.7746842768592,127.087567955927,192083.979156843
551,76.495413211894,127.498722927279,746075.106455529
552,66.8641936609552,131.279794197965,586937.058254494
553,87.555677214687,134.919347702129,1035301.56713637
554,85.0033315036128,120.21698392697,869646.695354775
555,76.0210680768566,121.761531587469,703693.690186488
556,99.8562223445862,126.930554855506,1266670.06862081
557,39.490123996606,125.530923668016,195772.553641183
558,88.2143511697204,126.902937130657,987538.054214743
559,38.4093594428492,130.181881613191,193065.855787504
560,81.7543251423716,146.779501784913,981050.073031037
561,71.7928459200145,124.968867388734,644126.540762844
562,89.3452331389968,122.259008066261,976951.708347813
563,71.5762470582965,143.855180464329,738003.223260755
564,38.6260032702782,124.771366554444,186163.536448241
565,30.1564636803218,115.077742393164,105660.35797698
566,80.8194704847753,112.196170309251,732851.134271089
567,68.5324680378315,118.42063288066,557196.387340439
568,58.5796321288384,118.035144111292,406055.664647177
569,63.7786308029272,128.74036586092,524689.339941046
570,56.5716986579727,114.932598370995,368834.476246945
571,66.8531909583804,133.917452082151,598534.057420475
572,51.3738985800026,121.850037522,321608.014038078
573,30.3398104105974,127.274066908693,117164.227558445
574,65.6080039150124,135.060148024395,581364.097721745
575,90.9055173892479,134.187116942912,1108906.59438958
576,107.546591325993,116.874799428988,1351813.94305781
577,70.0521239191433,122.375947128858,601545.191897393
578,68.3866013058167,128.908603156949,603879.206779097
579,89.2596456247974,129.399799154088,1030975.19783671
580,71.0714203309304,109.851159442429,555885.294839781
